title,name
推荐次数最多的10只个股，分别为：万科A、中兴通讯、清新环境、宜通世纪、中天科技、烽火通信、南方航空、三一重工、五粮液、平安集团。其中，受益5G概念的个股就有4只，分别是中兴通讯、宜通世纪、中天科技、烽火通信。 ​,股市研报
"团队的内部讨论，一身正气的从事保险
虽然我们代表客户利益，
但是也不会帮助某些非健康的客户
去损害其他客户的利益
也希望有隐瞒病史投保想法的客户及早停止
因为等待你的基本就是医疗险拒赔！

希望投保要趁早，一来便宜 二来健康，
愿2018新的一年里每个人都平安健康！
#保险##保险资讯##保险知识# ​",噪音
投保手续及流程 | 明亚合作的主要保险公司纸质投保单的填写指导以及电子投保,噪音
投保人交保费近20年 理赔时却被告知已失效,消费服务
投保流程,噪音
投保两年内自杀怎么了，我家孩子都死了还不赔我钱，你们保险公司只认钱不认人！//@索马里的梅西:凭什么两年以后就不给解除合同了，我们查了两年才查出来不行么，凭啥退你保金，没告你诈骗不错了//@索马里的梅西:为什么要给未成年子女上以死亡为给付保险条件的保险啊，多不吉利啊！应该在道德上抵制！,消费服务
投保错了怎么办?能退保?,噪音
投保常识：买保险，大小公司怎么选？,产品销售
偷偷告诉你怎么买车险省钱以及买什么险,噪音
"同业创收风光不再 监管倒逼银行""轻资产""转型",监管
同是重疾险，为何保费差十倍？买保险必须知道这几点！,产品销售
"同方全球人寿公司推出的高杠杆终身寿险：传世荣耀
http://t.cn/R9rMRpt
明亚保险经纪人王源源：15801361097（手机/微信），QQ: 1959212773 ​​​",产品销售
"同方全球康健一生多倍保：多次赔付的重疾险，轻症豁免保费
http://t.cn/RIxLlnY
金牌保险经纪人，国家理财规划师-王源源：15801361097，QQ: 1959212773 ​​​",产品销售
通知：车险六种情形如今可理赔！,产品销售
通知 |关于组织申报高新技术企业科技保险补偿财政扶持资金的通知,监管
通知 | 中国保监会关于组织开展人身保险治理销售乱象打击非法经营专项行动的通知,监管
通知 | 中国保监会关于保险资金设立股权投资计划有关事项的通知,监管
通过网络投保健康险用不用体检 想要纸质保单怎么办？,噪音
通道业务又一大利空？保监会：严禁嵌套投资、严禁通道业务、严禁“名股实债”（附通知全文解读）| 定增并购圈,监管
听说出来了一款保证续保的医疗险?真相如何?,产品销售
铁路乘客意外伤害保障计划保险条款有哪些？,噪音
填写投保资料了还没扣款可以撤保吗？,噪音
添金计划3号投保后发现信息有误或者需要变更信息，如何操作？,产品销售
添金计划3号投保后发票如何领取？,产品销售
添金计划3号的承保机构是哪些？,产品销售
添金计划3号保单未生效的退保，是否可以全额退？,产品销售
"天生吃货命，砸个金蛋中的居然是希尔顿自助餐券，开心！
保费排名第一、件数排名第二、完成率排名第一，2018年第一天给自己一个满意的开始。保险这条路不好走，但是我会坚定地走下去！感谢同事们的鼓励帮助，感谢2017自己的不断学习和努力付出，最后还是要感谢各位的信任，感恩2017，继续加油，2018！ ​",噪音
天茂集团：国华人寿前5月保费收入282.81亿元,经营管理
天津专员办：加强“三个联动” 圆满完成中央农业保险保费补贴资金审核工作,噪音
天津市滨海新区人民法院汉沽审判委员会1月3日开庭公告,噪音
天津市滨海新区人民法院汉沽审判委员会1月2日开庭公告,噪音
天津高速公路集团有限公司2018-2020年度员工补充医疗保险服务项目招标公告,噪音
天安销售虚列费用为员工发福利 相关负责人被处罚,经营管理
天安销售虚列费用为员工发放福利 被处罚金25万,经营管理
天安人寿潍坊中支编制虚假财务资料 四高管被保监局警告并罚款,经营管理
天安人寿潍坊违法编制虚假的财务资料,经营管理
天安人寿福盈门早会训练课程少儿篇少儿投保案例解析23页.ppt,产品销售
天安财险新疆分公司违规承保异地车辆 被罚款共16万,经营管理
"提醒涿州车主!今年交强险有新变化,不但扣分还要罚款!",噪音
提醒｜这份秘笈请收好：行车路上如何避免“碰瓷”！,噪音
提醒！河南所有车主，交强险不再是固定950元，快来算算你要交多少？,噪音
提醒 | 今天起，你的香港保单需额外交钱,噪音
提醒 | 2018年1月1日起，你的香港保单需额外交钱,噪音
提示 | 保监会：消费者选购“开门红”产品谨防风险,监管
提供虚假报告等 永诚财险锦江支公司收保监局22万元罚单,经营管理
腾讯一张牌照释放出哪些重要信号？,噪音
腾讯微保被指违规经营 互联网保险业务边界屡受争议,经营管理
腾讯旗下微民保险代理正式获批 将依托微信QQ开展业务,经营管理
腾讯旗下微保、蚂蚁金服被指违规经营保险业务,经营管理
腾讯旗下保险平台微保被指违规经营保险业务,经营管理
腾讯保险正式获得保监会批准 腾讯保险布局正式成形,经营管理
套取新农合医保基金  村卫生室负责人获刑,噪音
谈谈香港保单提款和理赔款如何变成国内人民币,产品销售
谈车险监管法律制度的革新,监管
泰康资产入选基本养老保险基金证券投资管理机构,经营管理
泰康资产管理_泰康资产管理公司_泰康资产怎么样,经营管理
泰康在线：抱腾讯大腿后如何成为新“网红”,产品销售
泰康人寿疑设招聘骗局：3500元底薪扣到剩1200元,经营管理
泰康人寿投保流程（2018版）,产品销售
泰康人寿四款税延养老年金产品全部获批上市,产品销售
泰康人寿快速应对“7.23温州动车事故”已确认2名客户,消费服务
泰康人寿菏泽中支涉嫌欺骗投保人，遭保监会罚款！,经营管理
泰康人寿菏泽中支涉嫌欺骗投保人 遭保监会罚款20.5万#菏泽##菏泽新闻##权威发布##菏泽爆料##头条菏泽# 近日，山东保监局发布行政处罚决定书（鲁保监罚〔2017〕29号），泰康人寿保险有限责任公司菏泽中心支公司谢泉志、刘涛、王建华存在以下违法行为： 一、承诺给予保险合同约定以外的其他利益；二、与 ​,经营管理
泰康人寿广西分公司开展爱心扶贫捐款活动,其他相关报道
泰康人寿公司好吗哪里好 泰康人寿官网的生健康重疾保障怎么样,产品销售
泰康人寿处罚申诉被驳回 受保监局警告并罚款16万,经营管理
泰康人寿保险这个公司怎么样 保险公司成立的条件是什么,噪音
泰康人寿保险菏泽中心支公司违反保险法被罚15万 负责人被警告,经营管理
泰康人寿安徽分公司快速理赔30万元,消费服务
泰康保险斩获第十一届亚洲品牌盛典四项大奖,经营管理
太原医保参保人员转外就医必须在这13家医院办理,噪音
太平一生精英综合意外险多长时间能修改完成？若在修改完成之前出险怎么办？,产品销售
太平一生精英综合意外险的保全流程是怎样的？,产品销售
太平一生高额自驾意外保险多长时间能修改完成？若在修改完成之前出险怎么办？,产品销售
太平人寿郑州中支举办《老鼠遇上猫》儿童剧观赏活动,其他相关报道
太平人寿招聘简章,噪音
太平人寿斩获“年度最佳企业文化奖” 多款产品获评“最佳”,产品销售
太平人寿上海分公司“迎新年庆太平”专场活动圆满落幕,其他相关报道
太平人寿河南分公司“为爱发声”服务活动回馈老客户,其他相关报道
太平人寿河北分公司举办太平手拉手爱心公益活动,其他相关报道
太平人寿“太平美好金生终身寿险”获评“金理财”年度保障型保险产品卓越奖,产品销售
太平保险公司简介,经营管理
太坑人了 平安保险业务员私自退保套现!,消费服务
太保寿险亳州中支存在代替投保人签合同行为 被罚1万,经营管理
他是如何利用保单资金杠杆，提前实现买房梦的？,噪音
所以傻逼只能傻逼来治//@TonyChanSH:真好，走应急车道就应该12分扣光，来年保费翻倍，没道德观念的傻逼只能靠这个来治。 //@赵管家Turbo：两个臭傻逼,噪音
岁末年初保险公司大推“开门红” 保监会：选购要谨防风险,监管
岁末年初保险促销乱象 保监会：购买开门红小心入坑,监管
随州“媒体曝光”！高新区、教育系统整改怎么样，请你监督！,噪音
"随着保监会要求保险姓保，各家纷纷推出新的重疾险产品，比如平安人寿【安鑫保】重疾险，到期返还保费，那么到底性价比如何呢？我们与市场上同类热销产品天安人寿【健康源2号】一起列出
http://t.cn/RoeQNCW
资深高端保险经纪人，国家理财规划师-王源源：15801361097（手机/微信），QQ: 1959212773 ​​​",产品销售
睢宁县人民法院2018年1月8日——2018年1月12日开庭公告,噪音
算算我和我妹妹的保费，没有对比没有伤害啊[允悲]保障相同，可是却比我便宜还比我保障的时间长。。。 ​​​,噪音
肃宁400万，2018年中央财政农业保险保费补贴预算指标公布,噪音
诉前司法鉴定促成案件快速调解结案,噪音
